DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/18/2016,17:30,BROOKLYN,11217,40.681522,-73.983284,"(40.681522, -73.983284)",BALTIC STREET                   ,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inattention/Distraction,,,,3464583,PASSENGER VEHICLE,,,,
06/18/2016,17:30,BRONX,10458,,,,SOUTHERN BOULEVARD              ,EAST BEDFORD PARK BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3465857,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,17:28,,,40.753677,-73.914474,"(40.753677, -73.914474)",48 STREET                       ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3463914,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,17:25,MANHATTAN,10032,40.832764,-73.94583,"(40.832764, -73.94583)",WEST 155 STREET                 ,BROADWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3464128,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,17:20,,,,,,HUTCHINSON RIVER PARKWAY        ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3484408,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:15,BROOKLYN,11234,40.6009,-73.912704,"(40.6009, -73.912704)",,,2875      FLATBUSH AVENUE               ,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3465109,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:15,,,,,,BRONX RIVER PARKWAY             ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3464317,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:15,QUEENS,11414,40.668556,-73.84714,"(40.668556, -73.84714)",88 STREET                       ,151 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463832,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:15,MANHATTAN,10030,40.81858,-73.94357,"(40.81858, -73.94357)",,,265       WEST 139 STREET               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3464117,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:15,BRONX,10457,40.838196,-73.901184,"(40.838196, -73.901184)",CLAREMONT PARKWAY               ,3 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3474255,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:12,BRONX,10458,40.86052,-73.89257,"(40.86052, -73.89257)",EAST 189 STREET                 ,WEBSTER AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Turning Improperly,,,,3463662,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:07,,,,,,HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Other Vehicular,Other Vehicular,,,3465826,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,15:05,,,40.86327,-73.87047,"(40.86327, -73.87047)",BRONX PARK EAST                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3466667,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:05,MANHATTAN,10029,40.7923,-73.95046,"(40.7923, -73.95046)",MADISON AVENUE                  ,EAST 104 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3464050,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:02,,,,,,VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3463906,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:00,,,40.681503,-73.904106,"(40.681503, -73.904106)",BUSHWICK AVENUE                 ,EASTERN PARKWAY,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3465198,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:00,QUEENS,11434,40.66743,-73.76676,"(40.66743, -73.76676)",NORTH CONDUIT AVENUE            ,FARMERS BOULEVARD,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3464804,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:00,QUEENS,11412,40.691994,-73.76111,"(40.691994, -73.76111)",LINDEN BOULEVARD                ,190 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3463905,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:00,,,40.821705,-73.9568,"(40.821705, -73.9568)",WEST 136 STREET                 ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3465683,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:00,,,40.76485,-73.88612,"(40.76485, -73.88612)",83 STREET                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3463929,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:00,QUEENS,11417,40.676243,-73.84792,"(40.676243, -73.84792)",89 STREET                       ,SUTTER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463830,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,15:00,BRONX,10461,40.850304,-73.85137,"(40.850304, -73.85137)",WILLIAMSBRIDGE ROAD             ,MORRIS PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3465794,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:59,BROOKLYN,11228,40.612007,-74.00889,"(40.612007, -74.00889)",15 AVENUE                       ,85 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463684,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:55,BROOKLYN,11234,40.61122,-73.9203,"(40.61122, -73.9203)",,,5400      AVENUE U                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464399,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:50,MANHATTAN,10000,40.789474,-73.9574,"(40.789474, -73.9574)",TRANSVERSE ROAD NUMBER FOUR     ,EAST DRIVE,,1,0,0,0,1,0,0,0,Unspecified,,,,,4023644,Bike,,,,
06/18/2016,14:50,,,,,,Bowery                          ,houston and bowery ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3463955,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:48,BROOKLYN,11221,40.6922,-73.94426,"(40.6922, -73.94426)",,,801       DE KALB AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3484779,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:45,,,40.68086,-73.95441,"(40.68086, -73.95441)",FULTON STREET                   ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3465189,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:45,QUEENS,11411,40.691044,-73.73923,"(40.691044, -73.73923)",223 STREET                      ,119 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3463335,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:45,QUEENS,11385,40.713116,-73.90972,"(40.713116, -73.90972)",AMORY COURT                     ,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3464664,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:45,QUEENS,11373,40.730064,-73.87157,"(40.730064, -73.87157)",WOODHAVEN BOULEVARD             ,60 DRIVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463896,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:40,,,40.571625,-74.11192,"(40.571625, -74.11192)",NEW DORP LANE                   ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3464904,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:40,,,,,,BROOKLYN BRIDGE                 ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3463788,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:40,MANHATTAN,10033,40.846153,-73.932335,"(40.846153, -73.932335)",WEST 178 STREET                 ,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3464130,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:40,BROOKLYN,11216,40.677025,-73.95268,"(40.677025, -73.95268)",BEDFORD AVENUE                  ,DEAN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3465171,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:37,,,,,,MAJOR DEEGAN EXPRESSWAY         ,MAJOR DEEGAN,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,3465827,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
06/18/2016,14:30,,,40.82916,-73.844086,"(40.82916, -73.844086)",,,ZEREGA AVENUE                           ,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3465715,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:30,,,40.57892,-73.97497,"(40.57892, -73.97497)",WEST 6 STREET                   ,SHEEPSHEAD BAY ROAD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3464335,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:30,,,40.671627,-73.96263,"(40.671627, -73.96263)",EASTERN PARKWAY                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Driver Inattention/Distraction,,,3465172,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,14:30,QUEENS,11004,40.737183,-73.708984,"(40.737183, -73.708984)",,,259-10    HILLSIDE AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464689,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:30,MANHATTAN,10012,40.721966,-73.993416,"(40.721966, -73.993416)",,,220       BOWERY                        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3466408,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:30,BROOKLYN,11237,40.6987,-73.91931,"(40.6987, -73.91931)",,,1404      MYRTLE AVENUE                 ,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3465197,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,14:30,BROOKLYN,11230,40.63524,-73.967636,"(40.63524, -73.967636)",CONEY ISLAND AVENUE             ,18 AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3464460,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:30,BROOKLYN,11215,40.678608,-73.98772,"(40.678608, -73.98772)",,,321       NEVINS STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464582,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:29,QUEENS,11369,40.763817,-73.880104,"(40.763817, -73.880104)",ASTORIA BOULEVARD               ,89 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3463928,PASSENGER VEHICLE,,,,
06/18/2016,14:25,,,,,,PARK AVENUE                     ,EAST 30 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463969,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:25,BRONX,10457,40.847027,-73.89807,"(40.847027, -73.89807)",EAST TREMONT AVENUE             ,WASHINGTON AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3463661,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:23,,,40.572754,-74.11404,"(40.572754, -74.11404)",NEW DORP LANE                   ,,,1,0,0,0,0,0,1,0,Oversized Vehicle,Unspecified,,,,3465468,PASSENGER VEHICLE,,,,
06/18/2016,14:20,,,,,,THROGS NECK BRIDGE              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3464747,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:16,,,40.862587,-73.90872,"(40.862587, -73.90872)",WEST FORDHAM ROAD               ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3465850,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:15,STATEN ISLAND,10304,40.608727,-74.08839,"(40.608727, -74.08839)",NARROWS ROAD NORTH              ,TARGEE STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3464864,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:15,,,40.635506,-73.913284,"(40.635506, -73.913284)",FLATLANDS AVENUE                ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3464427,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:15,QUEENS,11373,40.733536,-73.87035,"(40.733536, -73.87035)",QUEENS BOULEVARD                ,WOODHAVEN BOULEVARD,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3465374,PASSENGER VEHICLE,,,,
06/18/2016,14:15,BRONX,10469,40.871258,-73.84992,"(40.871258, -73.84992)",BURKE AVENUE                    ,BOUCK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3465793,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:10,,,40.624386,-74.13699,"(40.624386, -74.13699)",,,1491      FOREST AVENUE                 ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3463485,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:10,,,,,,GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,3463847,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:09,QUEENS,11422,40.665348,-73.72986,"(40.665348, -73.72986)",SOUTH CONDUIT AVENUE            ,HOOK CREEK BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463334,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:07,,,,,,FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unsafe Lane Changing,,,,3464025,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:00,QUEENS,11693,40.586338,-73.815765,"(40.586338, -73.815765)",,,92-24     ROCKAWAY BEACH BOULEVARD      ,3,0,0,0,0,0,3,0,Backing Unsafely,Unspecified,,,,3463810,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:00,,,40.83629,-73.94924,"(40.83629, -73.94924)",WEST 158 STREET                 ,HENRY HUDSON PARKWAY,,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4023641,Bike,Bike,,,
06/18/2016,14:00,QUEENS,11004,40.736965,-73.71,"(40.736965, -73.71)",,,258-10    HILLSIDE AVENUE               ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3464682,PASSENGER VEHICLE,PASSENGER VEHICLE,MOTORCYCLE,,
06/18/2016,14:00,,,40.570465,-74.10977,"(40.570465, -74.10977)",HYLAN BOULEVARD                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3465466,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
06/18/2016,14:00,,,40.679737,-73.76162,"(40.679737, -73.76162)",FARMERS BOULEVARD               ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3464813,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:00,,,40.713135,-74.00407,"(40.713135, -74.00407)",CENTRE STREET                   ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,3465491,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:00,,,,,,BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3468203,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:00,,,,,,BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463693,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:00,QUEENS,11432,40.712067,-73.79476,"(40.712067, -73.79476)",168 PLACE                       ,HIGHLAND AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463846,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:00,QUEENS,11429,40.715397,-73.74305,"(40.715397, -73.74305)",HEMPSTEAD AVENUE                ,98 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3463333,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:00,QUEENS,11423,40.71328,-73.76606,"(40.71328, -73.76606)",JAMAICA AVENUE                  ,195 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463816,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:00,QUEENS,11101,40.75703,-73.938126,"(40.75703, -73.938126)",38 AVENUE                       ,22 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3465412,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
06/18/2016,14:00,BROOKLYN,11224,40.578938,-73.98522,"(40.578938, -73.98522)",NEPTUNE AVENUE                  ,CROPSEY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464334,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:00,BROOKLYN,11214,40.612087,-73.99732,"(40.612087, -73.99732)",,,7712      18 AVENUE                     ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3463683,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:00,BROOKLYN,11203,40.66059,-73.931335,"(40.66059, -73.931335)",UTICA AVENUE                    ,RUTLAND ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3484616,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,14:00,BRONX,10458,40.862316,-73.89611,"(40.862316, -73.89611)",,,239       EAST FORDHAM ROAD             ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3465851,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:58,,,40.842945,-73.825165,"(40.842945, -73.825165)",MACDONOUGH PLACE                ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3465063,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:55,MANHATTAN,10032,40.830383,-73.94018,"(40.830383, -73.94018)",WEST 155 STREET                 ,SAINT NICHOLAS PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3463612,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,13:50,,,,,,GRAND ARMY PLAZA                ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463244,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:50,,,,,,FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464026,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:50,,,,,,BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463673,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:50,MANHATTAN,10036,40.75866,-73.98875,"(40.75866, -73.98875)",,,700       8 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463597,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:45,,,,,,BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463330,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:45,STATEN ISLAND,10304,40.608727,-74.08839,"(40.608727, -74.08839)",NARROWS ROAD NORTH              ,TARGEE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464863,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:40,,,,,,BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3464219,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,13:40,QUEENS,11354,40.7661,-73.8277,"(40.7661, -73.8277)",UNION STREET                    ,34 ROAD,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,Unspecified,,,3463852,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,13:40,BROOKLYN,11234,40.62741,-73.91313,"(40.62741, -73.91313)",,,1202      BERGEN AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3464396,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,13:37,MANHATTAN,10023,40.771393,-73.98216,"(40.771393, -73.98216)",BROADWAY                        ,WEST 63 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3463191,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:30,QUEENS,11434,40.65616,-73.76736,"(40.65616, -73.76736)",BREWER BOULEVARD                ,ROCKAWAY BOULEVARD,,5,0,0,0,0,0,5,0,Unspecified,Unspecified,Unspecified,Unspecified,,3463331,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
06/18/2016,13:30,,,40.724136,-73.992615,"(40.724136, -73.992615)",EAST HOUSTON STREET             ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3465533,SMALL COM VEH(4 TIRES) ,,,,
06/18/2016,13:30,,,40.766857,-73.76269,"(40.766857, -73.76269)",221 STREET                      ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3463876,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:30,QUEENS,11422,40.664677,-73.73799,"(40.664677, -73.73799)",MEMPHIS AVENUE                  ,241 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3463332,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:30,QUEENS,11419,40.685658,-73.8285,"(40.685658, -73.8285)",,,114-10    LIBERTY AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463348,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:30,MANHATTAN,10035,40.80477,-73.94139,"(40.80477, -73.94139)",,,1919      MADISON AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464077,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
06/18/2016,13:30,MANHATTAN,10018,40.750942,-73.98697,"(40.750942, -73.98697)",,,977       AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463973,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
06/18/2016,13:30,MANHATTAN,10013,40.724167,-74.01023,"(40.724167, -74.01023)",WASHINGTON STREET               ,WATTS STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3463516,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:30,MANHATTAN,10002,40.718143,-73.993835,"(40.718143, -73.993835)",CHRYSTIE STREET                 ,GRAND STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3620845,BICYCLE,,,,
06/18/2016,13:30,BROOKLYN,11213,40.677296,-73.93589,"(40.677296, -73.93589)",,,65        TROY AVENUE                   ,0,0,0,0,0,0,0,0,Backing Unsafely,Following Too Closely,,,,3465170,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:20,BROOKLYN,11219,40.63063,-74.00923,"(40.63063, -74.00923)",65 STREET                       ,FORT HAMILTON PARKWAY,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3463704,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:20,QUEENS,11104,40.748966,-73.91852,"(40.748966, -73.91852)",,,39-78     45 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464738,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
06/18/2016,13:18,BRONX,10453,40.85477,-73.90299,"(40.85477, -73.90299)",EAST 181 STREET                 ,CRESTON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463648,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:15,,,40.58785,-74.165695,"(40.58785, -74.165695)",,,77        RICHMOND HILL ROAD            ,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3463484,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:15,,,,,,CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463874,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:15,BROOKLYN,11223,40.593327,-73.964645,"(40.593327, -73.964645)",OCEAN PARKWAY                   ,AVENUE W,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3464376,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:10,MANHATTAN,10036,40.75762,-73.99071,"(40.75762, -73.99071)",,,325       WEST 42 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463968,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:10,BROOKLYN,11211,40.708263,-73.955124,"(40.708263, -73.955124)",KEAP STREET                     ,SOUTH 5 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3463268,BICYCLE,PASSENGER VEHICLE,,,
